package,version,filename,packagetype,python_version,url,size,sha256,local_path,status,error
django-communications,0.1.0,django_communications-0.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/63/31/415197c90f21d77d477be6a5b7766b590819d1d58666f14c83aafa41e995/django_communications-0.1.0-py3-none-any.whl,22459,f4e29812740fd3d7927ca715fe6a1bcbfbef1ffbfe8279bb2ad4066a4111cfc1,data/artifacts/pypi/django-communications/0.1.0/django_communications-0.1.0-py3-none-any.whl,downloaded,
django-communications,0.1.0,django_communications-0.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/5f/ad/c240052705f9e802885013656b1af0d090fda9a92f666654b6a91167036e/django_communications-0.1.0.tar.gz,17318,8d5ad147b71f58a0f7a1e096eb53c8d2a2acd953981d145a0cf37aceeea00731,data/artifacts/pypi/django-communications/0.1.0/django_communications-0.1.0.tar.gz,downloaded,
django-hunger,2.1.2,,,,https://pypi.org/pypi/django-hunger/json,0,,,no_recent_release_files,
django-dbml,1.1.2,django_dbml-1.1.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/89/71/23e472026a1f96113fff3d35b3c4328c1e01552532256cf130ea0e99c3bd/django_dbml-1.1.2-py3-none-any.whl,13526,066beae34616031a382e74c5c50d9f34e1e4dc4919f56e9f782bb5fb5daab73d,data/artifacts/pypi/django-dbml/1.1.2/django_dbml-1.1.2-py3-none-any.whl,downloaded,
django-dbml,1.1.2,django_dbml-1.1.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/dd/98/fc4ffaf5b08dfea3189aa12632d682314af1d5a878a69c3f395ea2a5a1e7/django_dbml-1.1.2.tar.gz,13876,adb29d7d153dfa5e6f2aa5512f944a97b8508829a8940398634af6b9335a5c42,data/artifacts/pypi/django-dbml/1.1.2/django_dbml-1.1.2.tar.gz,downloaded,
django-right-to-left,0.1.1,,,,https://pypi.org/pypi/django-right-to-left/json,0,,,no_recent_release_files,
django-rpc,0.4,,,,https://pypi.org/pypi/django-rpc/json,0,,,no_recent_release_files,
django-ddd-template,2.0.2,django_ddd_template-2.0.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/f8/d0/f260b425da077893b362cc1382dfbe9763400f8ed7787633ff370dcfba6c/django_ddd_template-2.0.2-py3-none-any.whl,9434,b5aa000d3fba7b98227ad1071b974a5c3d5b6d1fb0634da3edb73b36b044fafe,data/artifacts/pypi/django-ddd-template/2.0.2/django_ddd_template-2.0.2-py3-none-any.whl,downloaded,
django-ddd-template,2.0.2,django_ddd_template-2.0.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/9e/55/358c15744f8591c38bf7f72b1008ca6879328b00622f74004187daffb93f/django_ddd_template-2.0.2.tar.gz,8002,2c4bcf0a9a999d5bb2f7291c3e30d067a76fcdf356ecd9f6f900fb4def08b288,data/artifacts/pypi/django-ddd-template/2.0.2/django_ddd_template-2.0.2.tar.gz,downloaded,
django-viewgroups,0.1.36,django-viewgroups-0.1.36.tar.gz,sdist,source,https://files.pythonhosted.org/packages/e8/22/c5d6fadbf4f3c99967ce46cb920990286db7c3f695b6910061b92747cd03/django-viewgroups-0.1.36.tar.gz,22192,82635628dd93684ac7046e84ff665918bc34d0ae4aceeb0955a63cd13d961d16,data/artifacts/pypi/django-viewgroups/0.1.36/django-viewgroups-0.1.36.tar.gz,downloaded,
django-uploads-app,0.8.0,django_uploads_app-0.8.0-py2.py3-none-any.whl,bdist_wheel,py2.py3,https://files.pythonhosted.org/packages/82/ad/71d040ad006c24640db44b8131714522fc6baa441f710eb7f689194abb46/django_uploads_app-0.8.0-py2.py3-none-any.whl,34815,7554ef88fac191bd350efdda870bb044bcd94d6d4ebab68a08024dcf3060841b,data/artifacts/pypi/django-uploads-app/0.8.0/django_uploads_app-0.8.0-py2.py3-none-any.whl,downloaded,
django-uploads-app,0.8.0,django-uploads-app-0.8.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/04/64/73d4109dfa9bb34afdcc6e19de8fe4d53d898a599343613c0163bdbee5e2/django-uploads-app-0.8.0.tar.gz,27319,fff9ad02fa8f88a376fe6926a4bde20a03cbdf99dce613853bdd8ef5178f73ef,data/artifacts/pypi/django-uploads-app/0.8.0/django-uploads-app-0.8.0.tar.gz,downloaded,
djtezos,0.5.2,djtezos-0.5.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/86/99/52ebaef388f498c3d707e636c7ccdcf89d564568b9825e72c39784f06033/djtezos-0.5.2.tar.gz,22645,b03cd77a41f919880d0d08e1027662cb8c7978644e7c31c4c6cd428744b340b0,data/artifacts/pypi/djtezos/0.5.2/djtezos-0.5.2.tar.gz,downloaded,
dnssync,0.2.7,,,,https://pypi.org/pypi/dnssync/json,0,,,no_recent_release_files,
djangorestframework-csv-3,3.0.0.dev1,djangorestframework_csv_3-3.0.0.dev1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/b9/cb/f32a7f87fc2a8a883d21764636808e17b12142213e8bb6fd05afe28b65c3/djangorestframework_csv_3-3.0.0.dev1-py3-none-any.whl,13008,e71f5b13e1713065da9ec019dcbb3d16aa7c8a251f42d8ded09cd09537fafe18,data/artifacts/pypi/djangorestframework-csv-3/3.0.0.dev1/djangorestframework_csv_3-3.0.0.dev1-py3-none-any.whl,downloaded,
djangorestframework-csv-3,3.0.0.dev1,djangorestframework-csv-3-3.0.0.dev1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/60/39/04d81c16d44e164a09e5f9ffd152f44303cd076a71efd24878e28ef98385/djangorestframework-csv-3-3.0.0.dev1.tar.gz,29082,08d2fcfc7ecd4d5ea4f59f0840e09612b908806c762bf33ea0b8683e06565651,data/artifacts/pypi/djangorestframework-csv-3/3.0.0.dev1/djangorestframework-csv-3-3.0.0.dev1.tar.gz,downloaded,
django-linkcheck,2.4.0,django_linkcheck-2.4.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/94/dd/666b7ed8eae08ad539538cd30de0192fc5a5c02c32d19856c65edeac5a1d/django_linkcheck-2.4.0-py3-none-any.whl,54545,aab156bf8d642631cc73aea825cb46702fe356df33ae62d7a3c2084641d02bb3,data/artifacts/pypi/django-linkcheck/2.4.0/django_linkcheck-2.4.0-py3-none-any.whl,downloaded,
django-linkcheck,2.4.0,django_linkcheck-2.4.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/eb/d7/a39df2be7aeb364859f10e9486c07a82617c19dee05a077ed579cacd149f/django_linkcheck-2.4.0.tar.gz,45965,36d373d1969fbc9b85f63a60e05b48a38d73f68df4888e754bd348415a02a944,data/artifacts/pypi/django-linkcheck/2.4.0/django_linkcheck-2.4.0.tar.gz,downloaded,
doc2ann,0.2.0,doc2ann-0.2.0-py2.py3-none-any.whl,bdist_wheel,py2.py3,https://files.pythonhosted.org/packages/20/7a/95206d6e28e02de1e3078de1f2ecc87f2ddace0f5e275d581e416740feb1/doc2ann-0.2.0-py2.py3-none-any.whl,7620,cb59281aace787ef2df554c2247952e7f53a419119337f7038b93ee2bf704e9f,data/artifacts/pypi/doc2ann/0.2.0/doc2ann-0.2.0-py2.py3-none-any.whl,downloaded,
doc2ann,0.2.0,doc2ann-0.2.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/e6/25/fa3f1414f24f237f0293341474100acc5d33e445274fa3a7ef2f64090052/doc2ann-0.2.0.tar.gz,5881,6eab9c0671f30e49dd248a2eee8ae87d523edd04939f250a1c5b633327667767,data/artifacts/pypi/doc2ann/0.2.0/doc2ann-0.2.0.tar.gz,downloaded,
docx-replace-ms,1.0.1,docx_replace_ms-1.0.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/c0/18/f124124806e470ef0122800b4382f5ca4dcc6ff1b167914f9cc06f9f98dc/docx_replace_ms-1.0.1-py3-none-any.whl,5469,bb6bcd6318b9cd41faa19f39a590a5782b7311b916847aa1c21c849d52f29d64,data/artifacts/pypi/docx-replace-ms/1.0.1/docx_replace_ms-1.0.1-py3-none-any.whl,downloaded,
docx-replace-ms,1.0.1,docx_replace_ms-1.0.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/c2/3a/a8205710f7520efb6141495cc71aa6a45ee34f4d715703658ee5c31a5636/docx_replace_ms-1.0.1.tar.gz,7849,fee29c58fd57d943be77493298a533d5dd889025c928add1badf5bb76fb8b4b9,data/artifacts/pypi/docx-replace-ms/1.0.1/docx_replace_ms-1.0.1.tar.gz,downloaded,
donkey-kong,0.1,,,,https://pypi.org/pypi/donkey-kong/json,0,,,no_recent_release_files,
dog,15,dog-15-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/c6/48/ce5aa38c0829a3519e182bb9664d26210d72f8ef7c3ec396868aa8813b45/dog-15-py3-none-any.whl,18831,6300031a4709be549a6cbd30c8ef19845ee5eefaf5d4f116ca5100b90cb4a93b,data/artifacts/pypi/dog/15/dog-15-py3-none-any.whl,downloaded,
dog,15,dog-15.tar.gz,sdist,source,https://files.pythonhosted.org/packages/0d/de/e265508273030fac2cb8720ab302cdb4c5d1890592cf3a0ac19cfe3a2195/dog-15.tar.gz,10979,e8e027027ade2a90e9a9c4a43bb1fddf5f28e7452655b4f2f06b4b9505c16e34,data/artifacts/pypi/dog/15/dog-15.tar.gz,downloaded,
dora-vggt,0.5.0,dora_vggt-0.5.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/0a/5b/7bf7f450a9cb790160cd8143b5aadc44b654fe3df280165ebfedaf823bbd/dora_vggt-0.5.0-py3-none-any.whl,4191,7c8b3d4ad834ce669861e42c5aa98c865c10e680826c8902e235005246e78b4c,data/artifacts/pypi/dora-vggt/0.5.0/dora_vggt-0.5.0-py3-none-any.whl,downloaded,
dora-vggt,0.5.0,dora_vggt-0.5.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/09/75/5518e1f17638ca1544395fac53dd4d9cd23ca25d601cd237391470ea259a/dora_vggt-0.5.0.tar.gz,3805,23f1ad0b364d47ffaebb3f2f377c3742572e5e6cb499dc080ee591b537d95ed4,data/artifacts/pypi/dora-vggt/0.5.0/dora_vggt-0.5.0.tar.gz,downloaded,
dormyboba-api,0.1.0,dormyboba_api-0.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/70/25/8c21fd7ec2753b9e3aaa7b1edae526ac18bd77032bbe1be4a85fa97c74e9/dormyboba_api-0.1.0-py3-none-any.whl,8630,31c1baecf91fda34bfbd83012ea6f277eeac2b30a62a7478611e272736bd6f2d,data/artifacts/pypi/dormyboba-api/0.1.0/dormyboba_api-0.1.0-py3-none-any.whl,downloaded,
dormyboba-api,0.1.0,dormyboba_api-0.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/21/c6/10ad647a8576edb9e31b829d97bc6dbd10a186d6edcee0bad7517a47f05d/dormyboba_api-0.1.0.tar.gz,7565,7fa17cef292378c5d63f00bd25057cfe0a9d7c48336e95217523cc29b75aacea,data/artifacts/pypi/dormyboba-api/0.1.0/dormyboba_api-0.1.0.tar.gz,downloaded,
dq-suite-amsterdam,0.14.2,dq_suite_amsterdam-0.14.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/af/c8/6c6bd9615249b1f37587754ee3dd6000839281fdd63611802d8786d35016/dq_suite_amsterdam-0.14.2-py3-none-any.whl,42525,5c00ce84e7de675fb9fcdb2878c8e6ecd377ff1f69838aff52f939b8fb63eddf,data/artifacts/pypi/dq-suite-amsterdam/0.14.2/dq_suite_amsterdam-0.14.2-py3-none-any.whl,downloaded,
dq-suite-amsterdam,0.14.2,dq_suite_amsterdam-0.14.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/45/c6/c11ee592e06e8472b29ecabf918229224e376abaa5a55db24bd63b11bc3b/dq_suite_amsterdam-0.14.2.tar.gz,53619,21e390c47a277182861309623efe107745eeabca9dfb3e131005f5276885dead,data/artifacts/pypi/dq-suite-amsterdam/0.14.2/dq_suite_amsterdam-0.14.2.tar.gz,downloaded,
dpkgs3,0.0.1.dev3,dpkgs3-0.0.1.dev3-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/52/c4/758e28590158c34e27002cc00d7eae1b164fae02ff1ded929f50ae6d3fa1/dpkgs3-0.0.1.dev3-py3-none-any.whl,302389,274a83a095690eb451338c22c37850031fbdaa1d56ca229bfce3eef3434b50b3,data/artifacts/pypi/dpkgs3/0.0.1.dev3/dpkgs3-0.0.1.dev3-py3-none-any.whl,downloaded,
drift-sre,0.1.2,drift_sre-0.1.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/3c/57/ce96d6c48c7f4a086b4d2c6fafbeb3de46c842dd755d971557917bc2e953/drift_sre-0.1.2-py3-none-any.whl,14739,3fc86e103dd0d48b59a6b50add1e6cdb88837924669a8afe08a5a7c1ff586d89,data/artifacts/pypi/drift-sre/0.1.2/drift_sre-0.1.2-py3-none-any.whl,downloaded,
drf-easy-crud,2.1.1,drf_easy_crud-2.1.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/e4/84/9935b123028a22a532eaad2cda72b02ae0b0a75f605672ebbf67907dcd77/drf_easy_crud-2.1.1-py3-none-any.whl,19404,bc56707960a0a980ddd3cdfebc6d8521d9d39b460cd95c662d907179b7e9fbea,data/artifacts/pypi/drf-easy-crud/2.1.1/drf_easy_crud-2.1.1-py3-none-any.whl,downloaded,
drf-easy-crud,2.1.1,drf_easy_crud-2.1.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/ab/b0/80be273d2321ac021cae8e25acd662e12024f87bb7dac2f55baf2f940162/drf_easy_crud-2.1.1.tar.gz,17971,3af6d1f6749d50bba72fad0f1c0b9fcea1c9eda98273d162519b22c27f241e5e,data/artifacts/pypi/drf-easy-crud/2.1.1/drf_easy_crud-2.1.1.tar.gz,downloaded,
drsclient,0.4.0,drsclient-0.4.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/7f/9a/659ef321614ec7f49b15bc4d13c70fba4d49094a76ba311e88b9c0811096/drsclient-0.4.0-py3-none-any.whl,7921,34e5f18b060894cf1402929a84ef96f1c3a80ad07447443dbb575a9324366dff,data/artifacts/pypi/drsclient/0.4.0/drsclient-0.4.0-py3-none-any.whl,downloaded,
drsclient,0.4.0,drsclient-0.4.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/5f/dc/93b6d759dab0b50e64563f2fdd9efd2be6ab3de6c72f00bbd9cf4cb1fc62/drsclient-0.4.0.tar.gz,6587,b8fbffbe23fe4e9722f9c511821b7d0c79c8a1ada5a54557e1a0a138894a9422,data/artifacts/pypi/drsclient/0.4.0/drsclient-0.4.0.tar.gz,downloaded,
ds-event-stream-python-sdk,0.1.1,ds_event_stream_python_sdk-0.1.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/e6/4e/8f08a7ccd1cfe0deb7d6c94ff5f59e8be822da12496258b06bdcdb155644/ds_event_stream_python_sdk-0.1.1-py3-none-any.whl,12045,d39228d6bd48f7c201be897a11fdaa1cdc9da5ed779f2727866acf84d370e09c,data/artifacts/pypi/ds-event-stream-python-sdk/0.1.1/ds_event_stream_python_sdk-0.1.1-py3-none-any.whl,downloaded,
ds-event-stream-python-sdk,0.1.1,ds_event_stream_python_sdk-0.1.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/6f/de/938f74b75ceebf3d4b8caab27abf847b1417111f496e68343bfca7b11c9c/ds_event_stream_python_sdk-0.1.1.tar.gz,12173,98654adffd4be0f9b7ecfdf800b0f227dbe86b336e0dbb49b15789682a9e81eb,data/artifacts/pypi/ds-event-stream-python-sdk/0.1.1/ds_event_stream_python_sdk-0.1.1.tar.gz,downloaded,
dspy-lm-auth,0.1.3,dspy_lm_auth-0.1.3-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/d3/d4/063452617a0cc95e4b120a0777e54330ea2939deb22c384817ce87347789/dspy_lm_auth-0.1.3-py3-none-any.whl,16244,67102c73bf20e2e5736ae65fba4aff05c7d8a8f6a5dec302ea71c78bf097491f,data/artifacts/pypi/dspy-lm-auth/0.1.3/dspy_lm_auth-0.1.3-py3-none-any.whl,downloaded,
dspy-lm-auth,0.1.3,dspy_lm_auth-0.1.3.tar.gz,sdist,source,https://files.pythonhosted.org/packages/47/05/5c2af92dc2dfbf9a50346b20924d427ae292ab66357322e5c2533497ba8c/dspy_lm_auth-0.1.3.tar.gz,21909,399433296691e5ef6fb6610457c6752005c9ebaec09e18061bf28a4f9ec870e6,data/artifacts/pypi/dspy-lm-auth/0.1.3/dspy_lm_auth-0.1.3.tar.gz,downloaded,
dssystem,0.1.5,,,,https://pypi.org/pypi/dssystem/json,0,,,no_recent_release_files,
dtwc,0.0.2,,,,https://pypi.org/pypi/dtwc/json,0,,,no_recent_release_files,
dssim,1.2.2,dssim-1.2.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/b1/4c/bf993b44273dc38074258b7e8a33c6ba5694973063f6f43fbb822ffa100c/dssim-1.2.2-py3-none-any.whl,111901,892eb33455d7ed2968fddc146e95928e5213b89b9dbc57e4ceb617ba2efc0980,data/artifacts/pypi/dssim/1.2.2/dssim-1.2.2-py3-none-any.whl,downloaded,
dssim,1.2.2,dssim-1.2.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/35/0c/9431ed995e304e7a913863441d13e050781f323d8d80effd858b973ccbf9/dssim-1.2.2.tar.gz,139542,606fbc111521a5ae8a0849c1308e583bf3028f3f41832806707e149acce6ed10,data/artifacts/pypi/dssim/1.2.2/dssim-1.2.2.tar.gz,downloaded,
docxtpldjufix,1.1,docxtpldjufix-1.1-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/2a/35/3d67806d2e02e37bf4bf8670516c6aaef0a9ce09ed3e51e6ac2ac104d7fb/docxtpldjufix-1.1-py3-none-any.whl,1677763,71597097bf34a417092560bf40ea1d55e1fbe8c2a2addf51c5f1a4035f8a0615,data/artifacts/pypi/docxtpldjufix/1.1/docxtpldjufix-1.1-py3-none-any.whl,downloaded,
docxtpldjufix,1.1,docxtpldjufix-1.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/6d/cc/bffc04317663df0ec455b82b083ae5e32aa657c6ab7723626ee3abe36031/docxtpldjufix-1.1.tar.gz,1415347,9da60068082f99fd97f567a900daac6bd68a9a3aa41ab57b14ce1276c269c204,data/artifacts/pypi/docxtpldjufix/1.1/docxtpldjufix-1.1.tar.gz,downloaded,
easemlschema,0.1.13,,,,https://pypi.org/pypi/easemlschema/json,0,,,no_recent_release_files,
easy-kafka,0.0.4,,,,https://pypi.org/pypi/easy-kafka/json,0,,,no_recent_release_files,
easypheno,0.0.5,easypheno-0.0.5-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/d0/4d/10d2963aab7f4689d2d0e1208c9fb9b94cee1e3c46bd26d3bb3a221c5037/easypheno-0.0.5-py3-none-any.whl,109742,4521422eb4226ea18be10f973e8a9a6f3c75f8c4c087c5eab5ba6f27d82516b4,data/artifacts/pypi/easypheno/0.0.5/easypheno-0.0.5-py3-none-any.whl,downloaded,
easypheno,0.0.5,easypheno-0.0.5.tar.gz,sdist,source,https://files.pythonhosted.org/packages/cb/7a/82b43969e9ceeb585b87e39c284ef0037c993e237427e13341b99252ac48/easypheno-0.0.5.tar.gz,80993,1c584cf1e8180c7ff256ff8dc1f249f12614d2759899843b6286643c676699f4,data/artifacts/pypi/easypheno/0.0.5/easypheno-0.0.5.tar.gz,downloaded,
ecsm,0.0.0,ecsm-0.0.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/50/be/b60f1cde20c3feac9231d9fa90460450758e210385e3d8d799f4b8b8c101/ecsm-0.0.0-py3-none-any.whl,976,550ea0d465bc2cbb25217f96ee7c0743b37be776d019316857456c39f101e458,data/artifacts/pypi/ecsm/0.0.0/ecsm-0.0.0-py3-none-any.whl,downloaded,
ecsm,0.0.0,ecsm-0.0.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/e8/30/70a9ac58d0b859297e2aca8251015aaf971d004bbf1c4f2eca3ef9dc25ec/ecsm-0.0.0.tar.gz,808,6f2e3537b1d617b43e8f117e85d601f9201afaa934a249585da3410335bcba85,data/artifacts/pypi/ecsm/0.0.0/ecsm-0.0.0.tar.gz,downloaded,
byfuid,0.1.2,byfuid-0.1.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/55/4c/fec5a5e62332a2453a61d34d5136b9c9ef6de0e6c8756375599400756282/byfuid-0.1.2.tar.gz,35996064,025b7e75890536c33862b1c7f05da065874e190578a894ee006720dabf5ef523,data/artifacts/pypi/byfuid/0.1.2/byfuid-0.1.2.tar.gz,downloaded,
edge-agent,0.4.0,edge_agent-0.4.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/ee/38/88ba95539e789b6dbc1e639a938b56a674873cb3b415ffce2c97c2e15b03/edge_agent-0.4.0-py3-none-any.whl,45085,1208d540c49f6ed86b645c18e63f5cba840a88c10bda33de33e41d95705fd6cf,data/artifacts/pypi/edge-agent/0.4.0/edge_agent-0.4.0-py3-none-any.whl,downloaded,
edge-agent,0.4.0,edge_agent-0.4.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/c0/81/40047fb3e3a225e0846e0e028507b29bc49846d535393c76da8ced9c1262/edge_agent-0.4.0.tar.gz,47788,0837fd20e222b0e36b3814630c7881c222647379e7a148eeec4050c6aa998ae2,data/artifacts/pypi/edge-agent/0.4.0/edge_agent-0.4.0.tar.gz,downloaded,
eea-api-dataconnector,12.7,eea_api_dataconnector-12.7.tar.gz,sdist,source,https://files.pythonhosted.org/packages/6f/7c/f47b6ed2594f7c7f820897a7b5e76fc074df752befd009bc49820029566f/eea_api_dataconnector-12.7.tar.gz,52655,da4efdf36c195db2b82002c04a54bc967fb68d37d6de2620ba0f148bfbdd2dda,data/artifacts/pypi/eea-api-dataconnector/12.7/eea_api_dataconnector-12.7.tar.gz,downloaded,
elevenlabs-haystack,0.4.5,elevenlabs_haystack-0.4.5-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/91/c2/0050b7faaadd0700c04e5b8f99e75f79bdfbe83ccff3f06c91d2f4092e5c/elevenlabs_haystack-0.4.5-py3-none-any.whl,4876,7571330bd983a207ac48abae95dd5c8ef76eb6eeed6f7a8137c2293b7b00f9d1,data/artifacts/pypi/elevenlabs-haystack/0.4.5/elevenlabs_haystack-0.4.5-py3-none-any.whl,downloaded,
elevenlabs-haystack,0.4.5,elevenlabs_haystack-0.4.5.tar.gz,sdist,source,https://files.pythonhosted.org/packages/3d/6e/b23630610777f3ae490d0d066d937d5831abd263f68aa9a5ba8906e245c5/elevenlabs_haystack-0.4.5.tar.gz,4051,bb02727bd9af1151f639dc4cbc843ef50faa30ee7cf738b54a36b425e1bb84eb,data/artifacts/pypi/elevenlabs-haystack/0.4.5/elevenlabs_haystack-0.4.5.tar.gz,downloaded,
elizaos-plugin-rlm,2.0.0a5,elizaos_plugin_rlm-2.0.0a5-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/26/4c/10502f490f951da2729f6d98a03d07766c6d4dcfd4107ecaa75b2f351d81/elizaos_plugin_rlm-2.0.0a5-py3-none-any.whl,21603,96a59e370460a7de2462593a1785d9faf1fa1c3348f4bc64bd03a7906b09a252,data/artifacts/pypi/elizaos-plugin-rlm/2.0.0a5/elizaos_plugin_rlm-2.0.0a5-py3-none-any.whl,downloaded,
elizaos-plugin-rlm,2.0.0a5,elizaos_plugin_rlm-2.0.0a5.tar.gz,sdist,source,https://files.pythonhosted.org/packages/70/61/b3b774fed4f6afe19b4cf73e7458271d4d94c25f77f6785292e95c20c8b1/elizaos_plugin_rlm-2.0.0a5.tar.gz,40718,a22b8434757740bf28c1e2da2e113e7fded842db61b5a124c842609c95b49a93,data/artifacts/pypi/elizaos-plugin-rlm/2.0.0a5/elizaos_plugin_rlm-2.0.0a5.tar.gz,downloaded,
emcli,0.3,,,,https://pypi.org/pypi/emcli/json,0,,,no_recent_release_files,
eml-control,0.1.0,eml_control-0.1.0-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/f5/d3/228fef36063259f09622bc39fce63ef3281ae30facf7b57f009d928ecd72/eml_control-0.1.0-py3-none-any.whl,10224,8b0abe8cb8d3534079582211228d2330e9139a0e81d7dee413a8f4c60d0a60ba,data/artifacts/pypi/eml-control/0.1.0/eml_control-0.1.0-py3-none-any.whl,downloaded,
eml-control,0.1.0,eml_control-0.1.0.tar.gz,sdist,source,https://files.pythonhosted.org/packages/93/cb/21cfeb0f9161862603e1ef59e0f5642facd1b27f62704d3aa22c325858f1/eml_control-0.1.0.tar.gz,10280,331f12cf3cf17aa62e0b9afc1bfebd3f8f52f091f3bc209ae62e39b301eea897,data/artifacts/pypi/eml-control/0.1.0/eml_control-0.1.0.tar.gz,downloaded,
emojimenu,0.1.1,,,,https://pypi.org/pypi/emojimenu/json,0,,,no_recent_release_files,
emsigma,0.2.1,emsigma-0.2.1.tar.gz,sdist,source,https://files.pythonhosted.org/packages/9f/29/6801555aa7749bdc93c0545d1c8a517658b25ad5363d311eb5b874fae0dc/emsigma-0.2.1.tar.gz,44601,6d400cb807ad5a6e5c0973b7fe62edcb3888b6701c3a8a0b46c4757012e7c0d9,data/artifacts/pypi/emsigma/0.2.1/emsigma-0.2.1.tar.gz,downloaded,
encwork,1.0.4,,,,https://pypi.org/pypi/encwork/json,0,,,no_recent_release_files,
energyplus-diff-analysis,0.2,energyplus_diff_analysis-0.2-py3-none-any.whl,bdist_wheel,py3,https://files.pythonhosted.org/packages/de/17/3047ba9a9e86c1ab69661abd032ac6f9d4f700b34652fa28f4dc5be6f4fd/energyplus_diff_analysis-0.2-py3-none-any.whl,7431,9dbb85aef2c5b81ef971c10f3d3f22883f8057564b1a2330011e63c7cd145c6b,data/artifacts/pypi/energyplus-diff-analysis/0.2/energyplus_diff_analysis-0.2-py3-none-any.whl,downloaded,
energyplus-diff-analysis,0.2,energyplus_diff_analysis-0.2.tar.gz,sdist,source,https://files.pythonhosted.org/packages/65/80/6283cd9716f1f26a56be1e8aee35230cf9a3454a10a49256e868929f7c11/energyplus_diff_analysis-0.2.tar.gz,6353,c3f30738a4140e9acfb6c38f264a1d3e471b8a5fc60260f6c211bf4badd47c60,data/artifacts/pypi/energyplus-diff-analysis/0.2/energyplus_diff_analysis-0.2.tar.gz,downloaded,
entify,v0.5.0,,,,https://pypi.org/pypi/entify/json,0,,,no_recent_release_files,
env-validate,0.5,env_validate-0.5.tar.gz,sdist,source,https://files.pythonhosted.org/packages/c0/f3/972068ece38f423b4014d3a72e9e4a0ee7be8d215b68fb04b1f10361213d/env_validate-0.5.tar.gz,1774,3b1a6e0c0c651fdf02acec0ddce898986ac5af0aa88b352e2f4e78e816206207,data/artifacts/pypi/env-validate/0.5/env_validate-0.5.tar.gz,downloaded,
episteme,0.0.2,episteme-0.0.2-py2.py3-none-any.whl,bdist_wheel,py2.py3,https://files.pythonhosted.org/packages/78/37/bda03dfb57ed1c19de1795f0ae3f85dfb32d64578c1fd4cdc48ebc20f0d3/episteme-0.0.2-py2.py3-none-any.whl,6733,75bf06a6174e4ed8c2303026fb934160508db9fbfaf041afbdc80c46e8ebe915,data/artifacts/pypi/episteme/0.0.2/episteme-0.0.2-py2.py3-none-any.whl,downloaded,
