case_id,copied_pyc,status,reason,artifact,package,version,artifact_type,pyc_path,python_tag,magic_number,source_present,overall_level,overall_label,tools,statuses,reason_categories,reasons
1b63577b6465,causal-test-again-0.1.67-cpython-38-1b63577b6465.pyc,copied,,causal_test_again-0.1.67.tar.gz,causal-test-again,0.1.67,tar,causal_test_again-0.1.67/causal_test_again/tests/unit/utils/experiment/__pycache__/test_use_t.cpython-38-pytest-6.0.1.pyc,cpython-38,8738,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:not_code,offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Unknown magic number 8738 in /tmp/pybcsec-rq2-i1odl4up/sample.pyc"
2e2b6e295b6e,cbapi-patched-1.7.5-cpython-38-2e2b6e295b6e.pyc,copied,,cbapi-patched-1.7.5.linux-x86_64.tar.gz,cbapi-patched,1.7.5,tar,home/fsantos/opt/pyenv/versions/hunts/lib/python3.8/site-packages/cbapi/__pycache__/winerror.cpython-38.pyc,cpython-38,3413,True,4,pylingual_decompilable,decompyle3,timeout,timeout,decompyle3:timeout:timeout_after_600s
d29c8651befd,clustcrdist-0.1.5-cpython-39-d29c8651befd.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/olga/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
4f90523e3c65,clustcrdist-0.1.5-cpython-39-4f90523e3c65.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/olga/__pycache__/generation_probability.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) EOFError: marshal data too short"
be9f98d77cc3,clustcrdist-0.1.5-cpython-39-be9f98d77cc3.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/olga/__pycache__/load_model.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (list size out of range),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
13578fd72ac2,clustcrdist-0.1.5-cpython-39-13578fd72ac2.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/olga/__pycache__/preprocess_generative_model_and_data.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) EOFError: marshal data too short"
32f15268c976,clustcrdist-0.1.5-cpython-39-32f15268c976.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/olga/__pycache__/sequence_generation.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
19b20c10be57,clustcrdist-0.1.5-cpython-39-19b20c10be57.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/olga/__pycache__/utils.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (digit out of range in long),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (digi..."
70052e26e2f1,clustcrdist-0.1.5-cpython-39-70052e26e2f1.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/__init__.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
6b7d6cab2efa,clustcrdist-0.1.5-cpython-39-6b7d6cab2efa.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/all_genes.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
33b54bb6c5ee,clustcrdist-0.1.5-cpython-39-33b54bb6c5ee.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/amino_acids.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
bed049306cc8,clustcrdist-0.1.5-cpython-39-bed049306cc8.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/basic.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
6f4418f0d22d,clustcrdist-0.1.5-cpython-39-6f4418f0d22d.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/genetic_code.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
ce66dcf8cdb9,clustcrdist-0.1.5-cpython-39-ce66dcf8cdb9.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/html_colors.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (invalid reference),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (inva..."
24174d2eea73,clustcrdist-0.1.5-cpython-39-24174d2eea73.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/infer_cdr3_nucleotides.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
59aaeee3602d,clustcrdist-0.1.5-cpython-39-59aaeee3602d.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/logo_tools.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (digit out of range in long),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (digi..."
d01e67fdc7e8,clustcrdist-0.1.5-cpython-39-d01e67fdc7e8.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/make_10x_clones_file.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (digit out of range in long),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (digi..."
5698dbc5f0c9,clustcrdist-0.1.5-cpython-39-5698dbc5f0c9.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/make_really_tall_trees.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
08fdc3d70432,clustcrdist-0.1.5-cpython-39-08fdc3d70432.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/make_tcr_logo.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
b36da716b1b0,clustcrdist-0.1.5-cpython-39-b36da716b1b0.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/make_tcr_trees.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:not_code,offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
07b920cad179,clustcrdist-0.1.5-cpython-39-07b920cad179.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/score_trees_devel.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
74abbfc3941f,clustcrdist-0.1.5-cpython-39-74abbfc3941f.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/tcr_distances.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
45ce0ca77d47,clustcrdist-0.1.5-cpython-39-45ce0ca77d47.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/tcr_distances_blosum.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) EOFError: marshal data too short"
fcfebabef4e1,clustcrdist-0.1.5-cpython-39-fcfebabef4e1.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/tcr_sampler.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:not_code || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
c60fd898728f,clustcrdist-0.1.5-cpython-39-c60fd898728f.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/tcrdist_svg_basic.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:SystemError:Objects/codeobject.c:141: bad argument to internal function,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) SystemError: Objects/codeobject.c:..."
435a8bd04da8,clustcrdist-0.1.5-cpython-39-435a8bd04da8.pyc,copied,,clustcrdist-0.1.5-py2.py3-none-any.whl,clustcrdist,0.1.5,wheel,clustcrdist/constants/modules/tcrdist/__pycache__/translation.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,decompyle3;marshal,error;exit_2,marshal_parse_failure;tool_exit,"marshal:error:marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code) || decompyle3:exit_2:Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn..."
