failure_id,tool,status,exception_type,exception_message,reason,package,version,artifact,artifact_type,pyc_path,python_tag,magic_number,source_present,overall_level,overall_label,artifact_path,command_file,stdout_file,stderr_file,metadata_file,trace_available
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_run_command_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_run_command_body.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_finished.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_finished_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_finished_body.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_started.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_started_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_err.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_err_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_out.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_runtime_event_kind_std_out_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_sgx_credentials.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_sign_command.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_sign_command_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_start_command.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,decompyle3,exit_2,ValueError,bad marshal data (unkn...,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-38/lib/python3.8/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) ValueError: bad marshal data (unkn...",ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_start_command_all_of.cpython-38-pytest-5.4.3.pyc,cpython-38,3413,True,4,pylingual_decompilable,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/command.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/metadata.txt,False
