bug_id,tool,python_tag,failure_type,specific_cause,stack_signature,failure_id,status,package,version,artifact,artifact_type,pyc_path,artifact_path,stdout_file,stderr_file
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_transfer_command_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_activity/test/__pycache__/test_transfer_command_body.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_activity-test-__pycach/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_agreement.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_agreement_approved_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_agreement_cancelled_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_agreement_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_agreement_event_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_agreement_operation_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_agreement_proposal.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_agreement_rejected_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_agreement_rejected_event_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_agreement_terminated_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_agreement_terminated_event_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_demand.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_demand_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_demand_offer_base.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_error_message.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_offer.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_offer_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_property_query.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_property_query_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_property_query_event_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_proposal.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_proposal_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_proposal_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_proposal_event_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_proposal_rejected_event.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
rq2-decompyle3-f4df89b05af4,decompyle3,cpython-38,ValueError,uncaught bad marshal data,xdis.load:load_module_from_file_object,cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_,exit_2,ya-aioclient,0.6.4,ya-aioclient-0.6.4.tar.gz,tar,ya-aioclient-0.6.4/src/ya_market/test/__pycache__/test_proposal_rejected_event_all_of.cpython-38-pytest-5.4.3.pyc,data/artifacts/pypi/ya-aioclient/0.6.4/ya-aioclient-0.6.4.tar.gz,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stdout.txt,PycLens/data/rq2/tool_robustness_failures/cpython-38/cpython-38-decompyle3-ya-aioclient-0.6.4.tar.gz-ya-aioclient-0.6.4-src-ya_market-test-__pycache_/stderr.txt
