tool,status,reason_category,reason,artifact,package,version,artifact_type,pyc_path,python_tag,magic_number,source_present,overall_level,overall_label,artifact_path
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/RecordMyCodes.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054-py3-none-any.whl
marshal,error,marshal_parse_failure,"marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/RecordMyCodes.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054-py3-none-any.whl
decompyle3,exit_2,tool_exit,"Traceback (most recent call last): File ""/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-39/lib/python3.9/site-packages/xdis/load.py"", line 328, in load_module_from_file_object co = marshal.loads(bytecode) EOFError: marshal data too short",radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/RecordMyCodes.cpython-39.pyc,cpython-39,3425,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054-py3-none-any.whl
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:not_code,offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/Run.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054-py3-none-any.whl
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/Run.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054-py3-none-any.whl
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/possibleCode.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054-py3-none-any.whl
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/__pycache__/possibleCode.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054-py3-none-any.whl
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:could not convert string to float: '',offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/setCode/__pycache__/setCode.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054-py3-none-any.whl
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/setCode/__pycache__/setCode.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054-py3-none-any.whl
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (invalid reference),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/tkGui/__pycache__/Review.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054-py3-none-any.whl
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054-py3-none-any.whl,radboy,0.0.1054,wheel,radboy/tkGui/__pycache__/Review.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054-py3-none-any.whl
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Collector2/__pycache__/Collector2.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Collector2/__pycache__/Collector2.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (bytes object size out of range),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Conversion/__pycache__/Conversion.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Conversion/__pycache__/Conversion.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/DatePicker.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/DatePicker.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (tuple size out of range)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/FormBuilder.cpython-312.pyc,cpython-312,3531,False,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-312/lib/python3.12/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/FormBuilder.cpython-312.pyc,cpython-312,3531,False,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:EOFError:marshal data too short,offset12:not_code,offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/ResetTools.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/ResetTools.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/SMLabelImporter.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/SMLabelImporter.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/db.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DB/__pycache__/db.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DayLog/__pycache__/DayLogger.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/DayLog/__pycache__/DayLogger.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/ExportList/__pycache__/ExportListCurrent.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/ExportList/__pycache__/ExportListCurrent.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/ExtractPkg/__pycache__/ExtractPkg2.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/ExtractPkg/__pycache__/ExtractPkg2.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/ListMode2/__pycache__/ListMode2.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/ListMode2/__pycache__/ListMode2.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/LocationSequencer/__pycache__/LocationSequencer.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/LocationSequencer/__pycache__/LocationSequencer.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:EOFError:marshal data too short,offset12:ValueError:bad marshal data (unknown type code),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Locator/__pycache__/Locator.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Locator/__pycache__/Locator.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
marshal,error,marshal_parse_failure,"marshal_failed:offset16:ValueError:bad marshal data (unknown type code),offset12:ValueError:bad marshal data (digit out of range in long),offset8:ValueError:bad marshal data (unknown type code)",radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Locator/__pycache__/__init__.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
decompyle3,exit_2,tool_exit,/root/PyBC-Sec/pybcSEC/data/rq2/envs/cpython-311/lib/python3.11/site-packages/click/core.py:1262: UserWarning: The parameter --version is used more than once. Remove its duplicate as parameters should be unique. parser = self.make_parser...,radboy-0.0.1054.tar.gz,radboy,0.0.1054,tar,radboy-0.0.1054/radboy/Locator/__pycache__/__init__.cpython-311.pyc,cpython-311,3495,True,4,pylingual_decompilable,data/artifacts/pypi/radboy/0.0.1054/radboy-0.0.1054.tar.gz
