input,input_type,files_total,py_files,pyc_files,pycache_dirs,source_less_pyc,has_bytecode,has_dynamic_loading,dynamic_load_hits,magic_numbers,pyc_versions,errors
data/artifacts/pypi/opensomeip/0.1.5/opensomeip-0.1.5-cp310-cp310-macosx_10_9_x86_64.whl,wheel,103,17,0,0,0,False,False,0,,,
data/artifacts/pypi/openpa/0.2.9/openpa-0.2.9-py3-none-any.whl,wheel,447,289,0,0,0,False,True,7,,,
data/artifacts/pypi/opentf-agent/1.7.0/opentf_agent-1.7.0-py3-none-any.whl,wheel,8,2,0,0,0,False,True,1,,,
data/artifacts/pypi/openvino-xai/1.1.0/openvino_xai-1.1.0-py3-none-any.whl,wheel,44,39,0,0,0,False,True,1,,,
data/artifacts/pypi/openvino-xai/1.1.0/openvino_xai-1.1.0.tar.gz,tar,62,39,0,0,0,False,True,1,,,
data/artifacts/pypi/oppoppopinit/2.0.1/OppOpPopInit-2.0.1-py3-none-any.whl,wheel,12,7,0,0,0,False,False,0,,,
data/artifacts/pypi/oppoppopinit/2.0.1/OppOpPopInit-2.0.1.tar.gz,tar,20,8,0,0,0,False,False,0,,,
data/artifacts/pypi/optimesh/0.12.6/optimesh-0.12.6-cp310-none-any.whl,wheel,7,0,0,0,0,False,False,0,,,
data/artifacts/pypi/oracle-oci-web-application-acceleration-and-security-mcp-server/0.0.0/oracle_oci_web_application_acceleration_and_security_mcp_server-0.0.0-py3-none-any.whl,wheel,5,0,0,0,0,False,False,0,,,
data/artifacts/pypi/oracle-oci-web-application-acceleration-and-security-mcp-server/0.0.0/oracle_oci_web_application_acceleration_and_security_mcp_server-0.0.0.tar.gz,tar,11,0,0,0,0,False,False,0,,,
data/artifacts/pypi/orchestra-mcp/0.1.2/orchestra_mcp-0.1.2-py3-none-any.whl,wheel,26,21,0,0,0,False,False,0,,,
data/artifacts/pypi/orchestra-mcp/0.1.2/orchestra_mcp-0.1.2.tar.gz,tar,34,21,0,0,0,False,False,0,,,
data/artifacts/pypi/otomus-mcp-armor/0.3.1/otomus_mcp_armor-0.3.1-py3-none-macosx_13_0_x86_64.whl,wheel,14,9,0,0,0,False,True,1,,,
data/artifacts/pypi/ottoeplitz/0.1/ottoeplitz-0.1-py3-none-any.whl,wheel,5,0,0,0,0,False,False,0,,,
data/artifacts/pypi/ottoeplitz/0.1/ottoeplitz-0.1.tar.gz,tar,13,1,0,0,0,False,False,0,,,
data/artifacts/pypi/owlspec/0.3.8/owlspec-0.3.8-py3-none-any.whl,wheel,22,17,0,0,0,False,True,1,,,
data/artifacts/pypi/owlspec/0.3.8/owlspec-0.3.8.tar.gz,tar,34,18,0,0,0,False,True,1,,,
data/artifacts/pypi/pacificpy/0.0.1/pacificpy-0.0.1-py3-none-any.whl,wheel,102,89,0,0,0,False,True,3,,,
data/artifacts/pypi/pacificpy/0.0.1/pacificpy-0.0.1.tar.gz,tar,209,139,0,0,0,False,True,3,,,
data/artifacts/pypi/package-for-testing-gh-actions/0.1.12/package_for_testing_gh_actions-0.1.12-py3-none-any.whl,wheel,7,1,0,0,0,False,False,0,,,
data/artifacts/pypi/package-for-testing-gh-actions/0.1.12/package_for_testing_gh_actions-0.1.12.tar.gz,tar,16,1,0,0,0,False,False,0,,,
data/artifacts/pypi/palmoni/0.1.3/palmoni-0.1.3-py3-none-any.whl,wheel,18,12,0,0,0,False,False,0,,,
data/artifacts/pypi/opensomeip/0.1.5/opensomeip-0.1.5.tar.gz,tar,637,109,0,0,0,False,True,1,,,
data/artifacts/pypi/pandas-tfrecords/0.1.6/pandas-tfrecords-0.1.6.tar.gz,tar,16,4,0,0,0,False,False,0,,,
data/artifacts/pypi/pandas-tfrecords/0.1.6/pandas_tfrecords-0.1.6-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/pandusha/0.2.1/pandusha-0.2.1-py3-none-any.whl,wheel,20,15,0,0,0,False,False,0,,,
data/artifacts/pypi/pandusha/0.2.1/pandusha-0.2.1.tar.gz,tar,36,22,0,0,0,False,False,0,,,
data/artifacts/pypi/paradoxism/0.0.4/paradoxism-0.0.4-py3-none-any.whl,wheel,45,36,0,0,0,False,True,8,,,
data/artifacts/pypi/pathmr/0.0.1/pathmr-0.0.1-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pathmr/0.0.1/pathmr-0.0.1.tar.gz,tar,17,3,0,0,0,False,False,0,,,
data/artifacts/pypi/patrowlenginesutils/1.2.2/PatrowlEnginesUtils-1.2.2-py2.py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/patrowlenginesutils/1.2.2/PatrowlEnginesUtils-1.2.2.tar.gz,tar,16,5,0,0,0,False,False,0,,,
data/artifacts/pypi/palmoni/0.1.3/palmoni-0.1.3.tar.gz,tar,20,12,0,0,0,False,False,0,,,
data/artifacts/pypi/pax3/0.5.9/pax3-0.5.9-py3-none-any.whl,wheel,56,51,0,0,0,False,True,6,,,
data/artifacts/pypi/pax3/0.5.9/pax3-0.5.9.tar.gz,tar,76,52,0,0,0,False,True,7,,,
data/artifacts/pypi/pdfmanagers/1.0.2/pdfmanagers-1.0.2-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pdfmanagers/1.0.2/pdfmanagers-1.0.2.tar.gz,tar,15,2,0,0,0,False,False,0,,,
data/artifacts/pypi/peak-verifier/0.1.3/peak_verifier-0.1.3-py3-none-any.whl,wheel,11,7,0,0,0,False,False,0,,,
data/artifacts/pypi/peak-verifier/0.1.3/peak_verifier-0.1.3.tar.gz,tar,11,7,0,0,0,False,False,0,,,
data/artifacts/pypi/pengwann/0.5.2/pengwann-0.5.2-cp310-cp310-macosx_10_12_x86_64.whl,wheel,14,7,0,0,0,False,False,0,,,
data/artifacts/pypi/iflow-mcp-pixelle/0.1.16/iflow_mcp_pixelle-0.1.16.tar.gz,tar,174,97,0,0,0,False,True,3,,,
data/artifacts/pypi/persuader-technology-automata-fee-repository/0.1.1/persuader-technology-automata-fee-repository-0.1.1.tar.gz,tar,26,9,0,0,0,False,False,0,,,
data/artifacts/pypi/persuader-technology-automata-fee-repository/0.1.1/persuader_technology_automata_fee_repository-0.1.1-py3-none-any.whl,wheel,14,9,0,0,0,False,False,0,,,
data/artifacts/pypi/pddl-plus-parser/3.17.0/pddl_plus_parser-3.17.0.tar.gz,tar,95,74,0,0,0,False,False,0,,,
data/artifacts/pypi/pg-python-sdk/0.0.14/pg-python-sdk-0.0.14.tar.gz,tar,19,5,0,0,0,False,False,0,,,
data/artifacts/pypi/pharmastar/0.0.1a1/pharmastar-0.0.1a1-py3-none-any.whl,wheel,10,6,0,0,0,False,False,0,,,
data/artifacts/pypi/pg-python-sdk/0.0.14/pg_python_sdk-0.0.14-py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/pengwann/0.5.2/pengwann-0.5.2.tar.gz,tar,17,7,0,0,0,False,False,0,,,
data/artifacts/pypi/phaseforgeplus/0.1.0/phaseforgeplus-0.1.0-py3-none-any.whl,wheel,15,7,0,0,0,False,False,0,,,
data/artifacts/pypi/phonikud-onnx/1.0.6/phonikud_onnx-1.0.6-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pharmastar/0.0.1a1/pharmastar-0.0.1a1.tar.gz,tar,11,7,0,0,0,False,False,0,,,
data/artifacts/pypi/phaseforgeplus/0.1.0/phaseforgeplus-0.1.0.tar.gz,tar,16,7,0,0,0,False,False,0,,,
data/artifacts/pypi/photo-metadata/0.3.0/photo_metadata-0.3.0-py3-none-any.whl,wheel,8,2,0,0,0,False,False,0,,,
data/artifacts/pypi/phonikud-onnx/1.0.6/phonikud_onnx-1.0.6.tar.gz,tar,13,7,0,0,0,False,True,1,,,
data/artifacts/pypi/pi-printer-test/1.0.0/pi_printer_test-1.0.0-py3-none-any.whl,wheel,8,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pii-masker/0.1.2/pii_masker-0.1.2-py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/pi-printer-test/1.0.0/pi_printer_test-1.0.0.tar.gz,tar,16,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pin-statsd/0.0.1/pin_statsd-0.0.1.tar.gz,tar,9,1,0,0,0,False,False,0,,,
data/artifacts/pypi/pii-masker/0.1.2/pii_masker-0.1.2.tar.gz,tar,19,5,0,0,0,False,False,0,,,
data/artifacts/pypi/photo-metadata/0.3.0/photo_metadata-0.3.0.tar.gz,tar,16,3,0,0,0,False,False,0,,,
data/artifacts/pypi/pip-abandoned/0.5.0/pip_abandoned-0.5.0-py3-none-any.whl,wheel,9,4,0,0,0,False,True,1,,,
data/artifacts/pypi/pip-abandoned/0.5.0/pip_abandoned-0.5.0.tar.gz,tar,28,7,0,0,0,False,True,2,,,
data/artifacts/pypi/pipelinectl/0.5.0/pipelinectl-0.5.0-py3-none-any.whl,wheel,10,5,0,0,0,False,False,0,,,
data/artifacts/pypi/kubify/9020.0.29/kubify-9020.0.29.tar.gz,tar,1483,38,0,0,0,False,True,1,,,
data/artifacts/pypi/pipelinectl/0.5.0/pipelinectl-0.5.0.tar.gz,tar,23,9,0,0,0,False,False,0,,,
data/artifacts/pypi/player-performance/0.3.0/player_performance-0.3.0-py3-none-any.whl,wheel,9,3,0,0,0,False,False,0,,,
data/artifacts/pypi/player-performance/0.3.0/player-performance-0.3.0.tar.gz,tar,19,4,0,0,0,False,False,0,,,
data/artifacts/pypi/plone-scale/5.0.0/plone_scale-5.0.0-py3-none-any.whl,wheel,23,7,0,0,0,False,False,0,,,
data/artifacts/pypi/plone-tiles/4.0.0/plone_tiles-4.0.0-py3-none-any.whl,wheel,27,14,0,0,0,False,True,1,,,
data/artifacts/pypi/plone-tiles/4.0.0/plone_tiles-4.0.0.tar.gz,tar,43,15,0,0,0,False,True,1,,,
data/artifacts/pypi/plyable/0.0.4/plyable-0.0.4-py3-none-any.whl,wheel,11,6,0,0,0,False,False,0,,,
data/artifacts/pypi/plyable/0.0.4/plyable-0.0.4.tar.gz,tar,17,4,0,0,0,False,False,0,,,
data/artifacts/pypi/poetry-install-prod-plugin/0.1.2/poetry_install_prod_plugin-0.1.2-py3-none-any.whl,wheel,8,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pioarduino/6.1.19/pioarduino-6.1.19-py3-none-any.whl,wheel,290,251,0,0,0,False,True,7,,,
data/artifacts/pypi/poetry-install-prod-plugin/0.1.2/poetry_install_prod_plugin-0.1.2.tar.gz,tar,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pompy-timer/1.0.0/pompy_timer-1.0.0-py3-none-any.whl,wheel,8,2,0,0,0,False,False,0,,,
data/artifacts/pypi/post-submitter/0.7.2/post_submitter-0.7.2-py3-none-any.whl,wheel,10,5,0,0,0,False,False,0,,,
data/artifacts/pypi/pompy-timer/1.0.0/pompy_timer-1.0.0.tar.gz,tar,18,3,0,0,0,False,False,0,,,
data/artifacts/pypi/postman-cli-transformer/0.4.2/postman_cli_transformer-0.4.2-py3-none-any.whl,wheel,14,8,0,0,0,False,False,0,,,
data/artifacts/pypi/post-submitter/0.7.2/post_submitter-0.7.2.tar.gz,tar,21,6,0,0,0,False,False,0,,,
data/artifacts/pypi/prompt2/5.2.3/prompt2-5.2.3.tar.gz,tar,25,12,0,0,0,False,True,5,,,
data/artifacts/pypi/postman-cli-transformer/0.4.2/postman_cli_transformer-0.4.2.tar.gz,tar,28,13,0,0,0,False,False,0,,,
data/artifacts/pypi/prototype-learning/0.1.1/prototype_learning-0.1.1-py3-none-any.whl,wheel,7,3,0,0,0,False,True,2,,,
data/artifacts/pypi/prototype-learning/0.1.1/prototype_learning-0.1.1.tar.gz,tar,8,4,0,0,0,False,True,2,,,
data/artifacts/pypi/pioarduino/6.1.19/pioarduino-6.1.19.tar.gz,tar,360,252,0,0,0,False,True,7,,,
data/artifacts/pypi/pulse-monitor/0.3.3/pulse_monitor-0.3.3-py3-none-any.whl,wheel,38,32,0,0,0,False,False,0,,,
data/artifacts/pypi/pulumi-aws-apigateway/3.0.0/pulumi_aws_apigateway-3.0.0-py3-none-any.whl,wheel,12,6,0,0,0,False,True,1,,,
data/artifacts/pypi/pulumi-aws-apigateway/3.0.0/pulumi_aws_apigateway-3.0.0.tar.gz,tar,20,6,0,0,0,False,True,1,,,
data/artifacts/pypi/punkeditor/0.2.5/punkeditor-0.2.5-py3-none-any.whl,wheel,10,6,0,0,0,False,False,0,,,
data/artifacts/pypi/punkeditor/0.2.5/punkeditor-0.2.5.tar.gz,tar,9,6,0,0,0,False,False,0,,,
data/artifacts/pypi/pwsh/0.6.0/pwsh-0.6.0-py3-none-any.whl,wheel,17,3,0,0,0,False,False,0,,,
data/artifacts/pypi/puddler/0.3.dev9/Puddler-0.3.dev9.tar.gz,tar,22,6,0,0,0,False,False,0,,,
data/artifacts/pypi/py-anansi/0.0.0.0/py_anansi-0.0.0.0-py3-none-any.whl,wheel,17,14,0,0,0,False,False,0,,,
data/artifacts/pypi/pulse-monitor/0.3.3/pulse_monitor-0.3.3.tar.gz,tar,44,35,0,0,0,False,False,0,,,
data/artifacts/pypi/py-guardrails/0.1.0/py_guardrails-0.1.0-py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/py-anansi/0.0.0.0/py_anansi-0.0.0.0.tar.gz,tar,18,14,0,0,0,False,False,0,,,
data/artifacts/pypi/py-guardrails/0.1.0/py_guardrails-0.1.0.tar.gz,tar,21,7,0,0,0,False,False,0,,,
data/artifacts/pypi/py-ssd/0.20.1/py_ssd-0.20.1-cp310-cp310-macosx_10_12_x86_64.whl,wheel,7,1,0,0,0,False,False,0,,,
data/artifacts/pypi/py-mint/0.2.6/py_mint-0.2.6-py2.py3-none-any.whl,wheel,43,34,0,0,0,False,False,0,,,
data/artifacts/pypi/py-ssd/0.20.1/py_ssd-0.20.1.tar.gz,tar,24,0,0,0,0,False,False,0,,,
data/artifacts/pypi/pyapplication/0.0.1/pyapplication-0.0.1-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pyapplication/0.0.1/pyapplication-0.0.1.tar.gz,tar,15,2,0,0,0,False,False,0,,,
data/artifacts/pypi/py-mint/0.2.6/py-mint-0.2.6.tar.gz,tar,51,35,0,0,0,False,True,1,,,
data/artifacts/pypi/pychampion/0.1.0/pychampion-0.1.0-py3-none-any.whl,wheel,11,7,0,0,0,False,False,0,,,
data/artifacts/pypi/pychampion/0.1.0/pychampion-0.1.0.tar.gz,tar,23,7,0,0,0,False,False,0,,,
data/artifacts/pypi/pyconfig/3.3.0/pyconfig-3.3.0-py3-none-any.whl,wheel,8,2,0,0,0,False,True,2,,,
data/artifacts/pypi/pybiosis/0.1.1/pybiosis-0.1.1.tar.gz,tar,26,12,0,0,0,False,True,3,,,
data/artifacts/pypi/pycortexintelligence/1.2.7/pycortexintelligence-1.2.7-py3-none-any.whl,wheel,14,9,0,0,0,False,False,0,,,
data/artifacts/pypi/pycribbage/1.0.0/pycribbage-1.0.0-py3-none-any.whl,wheel,15,9,0,0,0,False,False,0,,,
data/artifacts/pypi/pyconfig/3.3.0/pyconfig-3.3.0.tar.gz,tar,20,5,0,0,0,False,True,2,,,
data/artifacts/pypi/pycribbage/1.0.0/pycribbage-1.0.0.tar.gz,tar,25,9,0,0,0,False,False,0,,,
data/artifacts/pypi/plone-scale/5.0.0/plone_scale-5.0.0.tar.gz,tar,40,8,0,0,0,False,False,0,,,
data/artifacts/pypi/pydae-bps/1.6.0/pydae_bps-1.6.0-py3-none-any.whl,wheel,344,166,0,0,0,False,True,1,,,
data/artifacts/pypi/pydetach/1.0.7/pydetach-1.0.7-py3-none-any.whl,wheel,13,9,0,0,0,False,False,0,,,
data/artifacts/pypi/pyfakeuse/0.0.9/pyfakeuse-0.0.9-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/pyfakeuse/0.0.9/pyfakeuse-0.0.9.tar.gz,tar,15,4,0,0,0,False,False,0,,,
data/artifacts/pypi/pygindex/0.2.0/pygindex-0.2.0-py2.py3-none-any.whl,wheel,14,5,0,0,0,False,False,0,,,
data/artifacts/pypi/pydetach/1.0.7/pydetach-1.0.7.tar.gz,tar,13,9,0,0,0,False,False,0,,,
data/artifacts/pypi/pyiotb/0.1.3/pyiotb-0.1.3-py3-none-any.whl,wheel,10,4,0,0,0,False,False,0,,,
data/artifacts/pypi/pyiotb/0.1.3/pyiotb-0.1.3.tar.gz,tar,20,4,0,0,0,False,False,0,,,
data/artifacts/pypi/pykiwrious/0.0.4/pyKiwrious-0.0.4-py3-none-any.whl,wheel,10,5,0,0,0,False,False,0,,,
data/artifacts/pypi/pykiwrious/0.0.4/pyKiwrious-0.0.4.tar.gz,tar,17,5,0,0,0,False,False,0,,,
data/artifacts/pypi/pylazyimports/0.5.3/pylazyimports-0.5.3-py3-none-any.whl,wheel,11,5,0,0,0,False,True,2,,,
data/artifacts/pypi/pygindex/0.2.0/pygindex-0.2.0.tar.gz,tar,33,12,0,0,0,False,False,0,,,
data/artifacts/pypi/pylearnspec/0.8.0/pylearnspec-0.8.0-py3-none-any.whl,wheel,49,45,0,0,0,False,False,0,,,
data/artifacts/pypi/pylazyimports/0.5.3/pylazyimports-0.5.3.tar.gz,tar,14,5,0,0,0,False,True,2,,,
data/artifacts/pypi/pylnnggg/0.1.0/pylnnggg-0.1.0-py3-none-any.whl,wheel,38,33,0,0,0,False,False,0,,,
data/artifacts/pypi/pylearnspec/0.8.0/pylearnspec-0.8.0.tar.gz,tar,80,51,0,0,0,False,False,0,,,
data/artifacts/pypi/pymodaq-plugins-cellkraft/1.0.1/pymodaq_plugins_cellkraft-1.0.1-py3-none-any.whl,wheel,19,12,0,0,0,False,True,2,,,
data/artifacts/pypi/pylnnggg/0.1.0/pylnnggg-0.1.0.tar.gz,tar,49,34,0,0,0,False,False,0,,,
data/artifacts/pypi/pymongo-ssh/0.0.15/pymongo-ssh-0.0.15.tar.gz,tar,17,3,0,0,0,False,False,0,,,
data/artifacts/pypi/pymongo-ssh/0.0.15/pymongo_ssh-0.0.15-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pynetevents/1.0.0/pynetevents-1.0.0-py3-none-any.whl,wheel,7,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pymodaq-plugins-cellkraft/1.0.1/pymodaq_plugins_cellkraft-1.0.1.tar.gz,tar,29,15,0,0,0,False,True,3,,,
data/artifacts/pypi/pynetevents/1.0.0/pynetevents-1.0.0.tar.gz,tar,19,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pyntcloud/0.3.1/pyntcloud-0.3.1-py2.py3-none-any.whl,wheel,83,63,0,0,0,False,False,0,,,
data/artifacts/pypi/pypeul/0.3.2/pypeul-0.3.2-py3-none-any.whl,wheel,5,1,0,0,0,False,False,0,,,
data/artifacts/pypi/landsatl2c2/2.0.0/landsatl2c2-2.0.0.tar.gz,tar,53,23,0,0,0,False,True,1,,,
data/artifacts/pypi/pypeul/0.3.2/pypeul-0.3.2.tar.gz,tar,5,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pypotd-cli/0.2/pypotd_cli-0.2-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pypotd-cli/0.2/pypotd-cli-0.2.tar.gz,tar,15,2,0,0,0,False,False,0,,,
data/artifacts/pypi/pypulate/0.3.0/pypulate-0.3.0-py3-none-any.whl,wheel,73,68,0,0,0,False,False,0,,,
data/artifacts/pypi/pysaj-elekeeper/0.0.10/pysaj_elekeeper-0.0.10-py3-none-any.whl,wheel,10,5,0,0,0,False,True,1,,,
data/artifacts/pypi/pysaj-elekeeper/0.0.10/pysaj_elekeeper-0.0.10.tar.gz,tar,16,7,0,0,0,False,True,1,,,
data/artifacts/pypi/pypulate/0.3.0/pypulate-0.3.0.tar.gz,tar,74,68,0,0,0,False,False,0,,,
data/artifacts/pypi/pytedit/0.1.1/pytedit-0.1.1-py3-none-any.whl,wheel,10,4,0,0,0,False,False,0,,,
data/artifacts/pypi/pytedit/0.1.1/pytedit-0.1.1.tar.gz,tar,21,7,0,0,0,False,False,0,,,
data/artifacts/pypi/pyteslaconnectpk/3.0.0/pyteslaconnectpk-3.0.0-py3-none-any.whl,wheel,12,6,0,0,0,False,False,0,,,
data/artifacts/pypi/pyteslaconnectpk/3.0.0/pyteslaconnectpk-3.0.0.tar.gz,tar,23,7,0,0,0,False,False,0,,,
data/artifacts/pypi/pytest-encoding/1.0/pytest_encoding-1.0-py3-none-any.whl,wheel,9,4,0,0,0,False,False,0,,,
data/artifacts/pypi/pytest-encoding/1.0/pytest_encoding-1.0.tar.gz,tar,18,5,0,0,0,False,False,0,,,
data/artifacts/pypi/python-messenger-server/0.0.5/python_messenger_server-0.0.5-py3-none-any.whl,wheel,39,33,0,0,0,False,False,0,,,
data/artifacts/pypi/python-messenger-server/0.0.5/python_messenger_server-0.0.5.tar.gz,tar,57,34,0,0,0,False,False,0,,,
data/artifacts/pypi/python-shipdeo/0.1.0/python_shipdeo-0.1.0-py3-none-any.whl,wheel,10,6,0,0,0,False,False,0,,,
data/artifacts/pypi/pythonic-gmail/0.1.3/pythonic_gmail-0.1.3-py3-none-any.whl,wheel,21,16,0,0,0,False,False,0,,,
data/artifacts/pypi/pythonic-gmail/0.1.3/pythonic_gmail-0.1.3.tar.gz,tar,21,16,0,0,0,False,False,0,,,
data/artifacts/pypi/pythononwheels/0.925.54/pythononwheels-0.925.54-py3-none-any.whl,wheel,388,76,0,0,0,False,True,3,,,
data/artifacts/pypi/pyntcloud/0.3.1/pyntcloud-0.3.1.tar.gz,tar,135,65,0,0,0,False,False,0,,,
data/artifacts/pypi/pyuule/0.1.0/pyuule-0.1.0-py3-none-any.whl,wheel,6,3,0,0,0,False,False,0,,,
data/artifacts/pypi/pyuule/0.1.0/pyuule-0.1.0.tar.gz,tar,6,3,0,0,0,False,False,0,,,
data/artifacts/pypi/pyyolov9/0.0.2/pyyolov9-0.0.2-py3-none-any.whl,wheel,88,83,0,0,0,False,True,18,,,
data/artifacts/pypi/pyyolov9/0.0.2/pyyolov9-0.0.2.tar.gz,tar,110,83,0,0,0,False,True,18,,,
data/artifacts/pypi/pwsh/0.6.0/pwsh-0.6.0.tar.gz,tar,48,11,0,0,0,False,False,0,,,
data/artifacts/pypi/qiskit-aqt-provider/1.15.0/qiskit_aqt_provider-1.15.0-py3-none-any.whl,wheel,30,24,0,0,0,False,True,3,,,
data/artifacts/pypi/qiskit-aqt-provider/1.15.0/qiskit_aqt_provider-1.15.0.tar.gz,tar,45,38,0,0,0,False,True,3,,,
data/artifacts/pypi/querynator/0.6.0/querynator-0.6.0-py3-none-any.whl,wheel,28,17,0,0,0,False,True,1,,,
data/artifacts/pypi/openpa/0.2.9/openpa-0.2.9.tar.gz,tar,395,289,0,0,0,False,True,7,,,
data/artifacts/pypi/quittance/0.2/quittance-0.2-py3-none-any.whl,wheel,12,2,0,0,0,False,False,0,,,
data/artifacts/pypi/quittance/0.2/quittance-0.2.tar.gz,tar,22,2,0,0,0,False,False,0,,,
data/artifacts/pypi/qzone-api/0.0.10/qzone_api-0.0.10-py3-none-any.whl,wheel,17,12,0,0,0,False,False,0,,,
data/artifacts/pypi/qzone-api/0.0.10/qzone_api-0.0.10.tar.gz,tar,28,13,0,0,0,False,False,0,,,
data/artifacts/pypi/ragforge-sdk/1.0.2/ragforge_sdk-1.0.2-py3-none-any.whl,wheel,41,36,0,0,0,False,False,0,,,
data/artifacts/pypi/ragforge-sdk/1.0.2/ragforge_sdk-1.0.2.tar.gz,tar,60,36,0,0,0,False,False,0,,,
data/artifacts/pypi/raincoat-umbrella/2.0.0/raincoat-umbrella-2.0.0.tar.gz,tar,15,2,0,0,0,False,False,0,,,
data/artifacts/pypi/raincoat-umbrella/2.0.0/raincoat_umbrella-2.0.0-py3-none-any.whl,wheel,8,1,0,0,0,False,False,0,,,
data/artifacts/pypi/rainydais-cron/1.2/rainydais-cron-1.2.tar.gz,tar,25,2,0,0,0,False,False,0,,,
data/artifacts/pypi/rainydais-cron/1.2/rainydais_cron-1.2-py3-none-any.whl,wheel,6,1,0,0,0,False,False,0,,,
data/artifacts/pypi/rapidpredict/0.0.0.9/rapidpredict-0.0.0.9-py3-none-any.whl,wheel,6,2,0,0,0,False,False,0,,,
data/artifacts/pypi/rapidpredict/0.0.0.9/rapidpredict-0.0.0.9.tar.gz,tar,14,3,0,0,0,False,False,0,,,
data/artifacts/pypi/rasbanpdf/1.0/rasbanpdf-1.0-py3-none-any.whl,wheel,8,3,0,0,0,False,False,0,,,
data/artifacts/pypi/rasbanpdf/1.0/rasbanpdf-1.0.tar.gz,tar,15,4,0,0,0,False,False,0,,,
data/artifacts/pypi/rdltr/0.1.16/rdltr-0.1.16-py3-none-any.whl,wheel,32,19,0,0,0,False,False,0,,,
data/artifacts/pypi/rdltr/0.1.16/rdltr-0.1.16.tar.gz,tar,50,20,0,0,0,False,False,0,,,
data/artifacts/pypi/readability-lxml/0.8.4.1/readability_lxml-0.8.4.1-py3-none-any.whl,wheel,12,7,0,0,0,False,False,0,,,
data/artifacts/pypi/readability-lxml/0.8.4.1/readability_lxml-0.8.4.1.tar.gz,tar,23,9,0,0,0,False,False,0,,,
data/artifacts/pypi/reformer-cil/1.0/reformer-cil-1.0.tar.gz,tar,15,4,0,0,0,False,False,0,,,
data/artifacts/pypi/refract-mlflow-plugin/1.0.3/refract-mlflow-plugin-1.0.3.tar.gz,tar,17,4,0,0,0,False,False,0,,,
data/artifacts/pypi/refract-mlflow-plugin/1.0.3/refract_mlflow_plugin-1.0.3-py3-none-any.whl,wheel,9,3,0,0,0,False,False,0,,,
data/artifacts/pypi/resokerr/1.1.0/resokerr-1.1.0-py3-none-any.whl,wheel,17,12,0,0,0,False,False,0,,,
data/artifacts/pypi/resokerr/1.1.0/resokerr-1.1.0.tar.gz,tar,25,12,0,0,0,False,False,0,,,
data/artifacts/pypi/resume-ats/0.1.0/resume_ats-0.1.0-py3-none-any.whl,wheel,23,18,0,0,0,False,False,0,,,
data/artifacts/pypi/resume-ats/0.1.0/resume_ats-0.1.0.tar.gz,tar,34,19,0,0,0,False,False,0,,,
data/artifacts/pypi/rethreader/1.1.3/rethreader-1.1.3.tar.gz,tar,9,5,0,0,0,False,False,0,,,
data/artifacts/pypi/retriable-kafka-client/0.6.1/retriable_kafka_client-0.6.1-py3-none-any.whl,wheel,18,13,0,0,0,False,False,0,,,
data/artifacts/pypi/retriable-kafka-client/0.6.1/retriable_kafka_client-0.6.1.tar.gz,tar,27,13,0,0,0,False,False,0,,,
data/artifacts/pypi/returnsportfolio/0.0.3/returnsPortfolio-0.0.3.tar.gz,tar,14,3,0,0,0,False,False,0,,,
data/artifacts/pypi/rhylthyme-mcp/0.1.0/rhylthyme_mcp-0.1.0-py3-none-any.whl,wheel,8,2,0,0,0,False,False,0,,,
data/artifacts/pypi/rhylthyme-mcp/0.1.0/rhylthyme_mcp-0.1.0.tar.gz,tar,17,2,0,0,0,False,False,0,,,
data/artifacts/pypi/rick/0.8.2/rick-0.8.2.tar.gz,tar,159,112,0,0,0,False,True,4,,,
data/artifacts/pypi/robocat/0.1.0/robocat-0.1.0-py3-none-any.whl,wheel,12,6,0,0,0,False,True,1,,,
data/artifacts/pypi/robocat/0.1.0/robocat-0.1.0.tar.gz,tar,13,7,0,0,0,False,True,1,,,
data/artifacts/pypi/robotics-control-mcp/1.0.6/robotics_control_mcp-1.0.6-py3-none-any.whl,wheel,6,1,0,0,0,False,False,0,,,
