python_tag,finding,category,reason,bytecode_status,bytecode_reason,reproduced_by,decompiler_statuses,source_statuses
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-371bf23df286.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-384ba7ab6953.pyc,behavior_divergence,source-derived bytecode behavior diverged: ok,crash,signal_11:,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-39437486597c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-39437486597c/decompylepp.py"", line 6 continue ^ SyntaxError: 'continue' not properly in loop"
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-413aa6d690ed.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-413aa6d690ed.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-426d0ae6fb17.pyc,no_source,PycBuffer::getByte(): Unexpected end of stream,crash,signal_11:,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-42a67c6da8b3.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-42a67c6da8b3/decompylepp.py"", line 54 finally: ^ SyntaxError: invalid syntax"
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-437b363806c8.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-437b363806c8.pyc: vector::_M_range_check: __n (which is 102) >= this->size() (which is 5),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-442115e65596.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-442115e65596.pyc: vector::_M_range_check: __n (which is 0) >= this->size() (which is 0),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-455cead0d77b.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-455cead0d77b/decompylepp.py"", line 11 'MyBytes' IndentationError: expected an indented block"
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-4a2f92816061.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-4d83918b962b.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-4d83918b962b.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-4f323e0bf53a.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-4f323e0bf53a.pyc,crash,signal_11:,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-4f323e0bf53a.pyc,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-4f9b8f16a219.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-4f9b8f16a219.pyc: vector::_M_range_check: __n (which is 64) >= this->size() (which is 12),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-50214cd9332a.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-50214cd9332a.pyc: vector::_M_range_check: __n (which is 57) >= this->size() (which is 4),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-521905e07c28.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-521905e07c28/decompylepp.py"", line 7 None <<= self ^ SyntaxError: 'None' is an illegal expression for augment..."
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-53658a9c528a.pyc,behavior_divergence,source-derived bytecode behavior diverged: ok,crash,signal_11:,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-5908e7763464.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-5a03ff036c73.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-5a03ff036c73/decompylepp.py"", line 8 return None >>= None ^ SyntaxError: invalid syntax"
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-5d20b55912d6.pyc,no_source,PycBuffer::getByte(): Unexpected end of stream,crash,signal_11:,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-60cd86388cec.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-66083150055e.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-66083150055e.pyc: vector::_M_range_check: __n (which is 254) >= this->size() (which is 2),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-68835a05e586.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-7359c6e0ae19.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-7359c6e0ae19.pyc: vector::_M_range_check: __n (which is 255) >= this->size() (which is 1),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-79337e83b0da.pyc,no_source,Error loading file data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-79337e83b0da.pyc: Invalid bytes in ASCII string,crash,signal_11:,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-79337e83b0da.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-7a1c13a5abb9.pyc,no_source,Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-7a1c13a5abb9.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-7a1c13a5abb9.pyc: std::bad_cast,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-7ccc68a16ddf.pyc,no_source,Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-7ccc68a16ddf.pyc: std::bad_alloc,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) MemoryError",,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-7ccc68a16ddf.pyc: std::bad_alloc,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-812ddfe33f24.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-812ddfe33f24/decompylepp.py"", line 13 continue ^ SyntaxError: 'continue' not properly in loop"
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-8422dc56e687.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-84da89f2a29a.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-84da89f2a29a.pyc: vector::_M_range_check: __n (which is 179) >= this->size() (which is 3),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-856c401abf78.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Unsupported opcode: <INVALID> (-1) PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-88287aed8f89.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-905b88578fe4.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-943d5f2d82e9.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Unsupported opcode: <INVALID> (-1) Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-943d5f2d82e9.pyc: vector::_M_range_check: __n (which is 241) >= this->size() (which is 6),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-973760320161.pyc,no_source,PycBuffer::getByte(): Unexpected end of stream,crash,signal_11:,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-99cfb2543f80.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-9d522917c083.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-9d522917c083/decompylepp.py"", line 6 self = __p`_~sec_self__ = object() ^ SyntaxError: invalid syntax"
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-9e5c1d516490.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-9e5c1d516490.pyc: vector::_M_range_check: __n (which is 105) >= this->size() (which is 10),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-9eed0eefc0f5.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a027ad26496c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a19362c1eab5.pyc,no_source,Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a19362c1eab5.pyc: std::bad_alloc,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) MemoryError",,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a19362c1eab5.pyc: std::bad_alloc,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a2a855b1ac45.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:PycBuffer::getByte(): Unexpected end of stream,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a3dcbdeb1781.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a3dcbdeb1781.pyc: vector::_M_range_check: __n (which is 255) >= this->size() (which is 3),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a82c9fa0e39b.pyc,no_source,Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a82c9fa0e39b.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a82c9fa0e39b.pyc: std::bad_cast,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a9739778815e.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-a9739778815e.pyc: std::bad_cast,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-aa9ebacb52b4.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-aa9ebacb52b4.pyc: vector::_M_range_check: __n (which is 46) >= this->size() (which is 3),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b39cb6552ed4.pyc,no_source,Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b39cb6552ed4.pyc: std::bad_cast,crash,signal_11:,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b39cb6552ed4.pyc: std::bad_cast,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b5241a7d2fde.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Warning: Stack history is not empty! Warning: block stack is not empty! Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b5241a7d2fde.pyc: vector::_M_range_check: __n (which is 1) >= this->size() (which is 1),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b58d73c1c87c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b58d73c1c87c.pyc: std::bad_cast,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-b94810d8bb05.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-b94810d8bb05/decompylepp.py"", line 9 contents = (lambda .0: [ (20 - i) * 0.1 for i in .0 ])(range(20)) ^ Synt..."
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bb407f5c178e.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Unsupported opcode: <INVALID> (-1) Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bb407f5c178e.pyc: vector::_M_range_check: __n (which is 2) >= this->size() (which is 0),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bcea9b89668c.pyc,compile_failure,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq4/source_candidates/cpython-39/cpython-39-bcea9b89668c/decompylepp.py"", line...",crash,signal_11:,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq4/source_candidates/cpython-39/cpython-39-bcea9b89668c/decompylepp.py"", line..."
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bd85795677c1.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bd85795677c1.pyc: std::bad_cast,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bd93905f8b9f.pyc,no_source,Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bd93905f8b9f.pyc: std::bad_alloc,exit_1,"Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) MemoryError",,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bd93905f8b9f.pyc: std::bad_alloc,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-bdc4f23e6268.pyc,behavior_divergence,source-derived bytecode behavior diverged: ok,crash,signal_11:,,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c0bb879c0360.pyc,behavior_divergence,source-derived bytecode behavior diverged: ok,exit_1,"XXX lineno: 11, opcode: 228 Traceback (most recent call last): File ""/home/awen/git/PybcSEC/PycLens/data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq3/cpython-3.9/unittest_seeds/raw/cpython_case_te...",,decompylepp:ok:,decompylepp:ok:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c205bb9643ea.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-c205bb9643ea/decompylepp.py"", line 6 with None ^= None &= None as self: ^ SyntaxError: invalid syntax"
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c36b0f8e082c.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error loading file data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c36b0f8e082c.pyc: Invalid bytes in ASCII string,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c5125ee40522.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c5125ee40522.pyc: std::bad_cast,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c9fa6057bcb0.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-c9fa6057bcb0.pyc: vector::_M_range_check: __n (which is 77) >= this->size() (which is 4),decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-cadb328725c6.pyc,no_source,Bad MAGIC! Could not load file data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-cadb328725c6.pyc,crash,signal_11:,,decompylepp:exit_1:Bad MAGIC! Could not load file data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-cadb328725c6.pyc,decompylepp:not_run:
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-ccda63e4c86c.pyc,compile_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-ccda63e4c86c/decompylepp.py"", line 47 return <NODE:28> ^ SyntaxError: invalid syntax",crash,signal_11:,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-ccda63e4c86c/decompylepp.py"", line 47 return <NODE:28> ^ SyntaxError: invalid syntax"
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-ccfa2db55ee1.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:ok:,"decompylepp:exit_1:Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-39/cpython-39-ccfa2db55ee1/decompylepp.py"", line 33 headers = (lambda .0: [ f'''WWW-Authenticate: {challenge}''' for challe..."
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-cd3f22b82b0b.pyc,unconfirmed,original bytecode status ok:,ok,,,decompylepp:exit_1:Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-cd3f22b82b0b.pyc: vector::_M_range_check: __n (which is 112) >= this->size() (which is 7),decompylepp:not_run:
