python_tag,finding,decompiler,stage,status,failure_class,reason,bytecode_status,decompile_stdout,decompile_stderr,source_path,compiled_pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-5ae2b60981c2.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-5ae2b60981c2.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-5e5346c1cf8a.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-5e5346c1cf8a.pyc: vector::_M_range_check: __n (which is 32) >= this->size() (which is 5),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-5fed7e6d958a.pyc,decompylepp,decompile,exit_1,expected_rejection,Something TERRIBLE happened! No matching with block found for WITH_CLEANUP at 74 Something TERRIBLE happened! No matching with block found for WITH_CLEANUP at 84 Something TERRIBLE happened! No matching with block found for WITH_CLEANUP ...,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-6273a738710f.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-6273a738710f.pyc: vector::_M_range_check: __n (which is 105) >= this->size() (which is 5),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-66f0f4fe0b84.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-66f0f4fe0b84.pyc: vector::_M_range_check: __n (which is 189) >= this->size() (which is 3),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-44ebdca69235.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,crash,,,data/rq4/source_candidates/cpython-38/cpython-38-44ebdca69235/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-44ebdca69235/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-454c478e6d71.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq4/source_candidates/cpython-38/cpython-38-454c478e6d71/decompylepp.py"", line 22, in <module> __pybcsec_seed...",crash,,,data/rq4/source_candidates/cpython-38/cpython-38-454c478e6d71/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-454c478e6d71/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-4c86157e7344.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-4c86157e7344/decompylepp.py"", line 15 return f'''{None!a}''' ^ SyntaxError: 'return' outside function",crash,,,data/rq4/source_candidates/cpython-38/cpython-38-4c86157e7344/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-6b5e51e4cff1.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-6b5e51e4cff1/decompylepp.py"", line 8 s %= ', '.join((lambda .0: for i in .0: ^ SyntaxError: invalid syntax",ok,,,data/rq4/source_candidates/cpython-38/cpython-38-6b5e51e4cff1/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-6de77a88335e.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-6de77a88335e.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-53f6a7b34475.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,crash,,,data/rq4/source_candidates/cpython-38/cpython-38-53f6a7b34475/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-53f6a7b34475/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-717ef7a927e1.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-717ef7a927e1.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-6c06f9a11e31.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,ok,,,data/rq4/source_candidates/cpython-38/cpython-38-6c06f9a11e31/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-6c06f9a11e31/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-6551fb46f713.pyc,decompylepp,decompile,exit_1,expected_rejection,PycBuffer::getByte(): Unexpected end of stream,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-74d96dc3cf62.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-74d96dc3cf62.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-4938b2ed0078.pyc,decompylepp,decompile,exit_-11,tool_robustness_failure,,crash,data/rq4/tool_traces/cpython-38/cpython-38-4938b2ed0078/decompylepp.stdout.txt,data/rq4/tool_traces/cpython-38/cpython-38-4938b2ed0078/decompylepp.stderr.txt,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7566662ffbf6.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7566662ffbf6.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-6fb3d8ce888e.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-6fb3d8ce888e.pyc: std::bad_cast,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-78d6803724f3.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,ok,,,data/rq4/source_candidates/cpython-38/cpython-38-78d6803724f3/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-78d6803724f3/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-6fc7c4e73992.pyc,decompylepp,decompile,exit_-11,tool_robustness_failure,,exit_1,data/rq4/tool_traces/cpython-38/cpython-38-6fc7c4e73992/decompylepp.stdout.txt,data/rq4/tool_traces/cpython-38/cpython-38-6fc7c4e73992/decompylepp.stderr.txt,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7996683b49eb.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7996683b49eb.pyc: vector::_M_range_check: __n (which is 37) >= this->size() (which is 7),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7b90ad31f7e8.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7b90ad31f7e8.pyc,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7335358966d6.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7335358966d6.pyc,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-815e82a62d43.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-815e82a62d43.pyc: vector::_M_range_check: __n (which is 50) >= this->size() (which is 7),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-81bcfd26a9f9.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-81bcfd26a9f9.pyc,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-770a9e21632b.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-770a9e21632b.pyc: std::bad_cast,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-841855c41b4b.pyc,decompylepp,decompile,exit_1,expected_rejection,Warning: block stack is not empty! Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-841855c41b4b.pyc: vector::_M_range_check: __n (which is 237) >= this->size() (which is 4),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-793547593aaa.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-793547593aaa.pyc: std::bad_cast,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-84fc1dfbcb1d.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-84fc1dfbcb1d.pyc: vector::_M_range_check: __n (which is 13) >= this->size() (which is 1),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-80372b990fd5.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,ok,,,data/rq4/source_candidates/cpython-38/cpython-38-80372b990fd5/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-80372b990fd5/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-73580b33c58d.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,crash,,,data/rq4/source_candidates/cpython-38/cpython-38-73580b33c58d/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-73580b33c58d/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-8757a6d804b7.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-8757a6d804b7/decompylepp.py"", line 7 __pybcsec_self__ = <NODE:0> ^ SyntaxError: invalid syntax",ok,,,data/rq4/source_candidates/cpython-38/cpython-38-8757a6d804b7/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-886323b36fb5.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-886323b36fb5/decompylepp.py"", line 14 except IndexError: ^ SyntaxError: invalid syntax",ok,,,data/rq4/source_candidates/cpython-38/cpython-38-886323b36fb5/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-7da5aa3e5f8d.pyc,decompylepp,decompile,exit_1,expected_rejection,PycBuffer::getByte(): Unexpected end of stream,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-8c725bdab8e8.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,ok,,,data/rq4/source_candidates/cpython-38/cpython-38-8c725bdab8e8/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-8c725bdab8e8/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-8300d10ad497.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-8300d10ad497.pyc: Invalid bytes in ASCII string,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-938f003d8af4.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-938f003d8af4/decompylepp.py"", line 6 None |= None ^ SyntaxError: cannot assign to None",ok,,,data/rq4/source_candidates/cpython-38/cpython-38-938f003d8af4/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-9556344e34d4.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-9556344e34d4/decompylepp.py"", line 15 except ZeroDivisionError: ^ SyntaxError: invalid syntax",ok,,,data/rq4/source_candidates/cpython-38/cpython-38-9556344e34d4/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-9a9fb65de558.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-9a9fb65de558.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-a3f6eddbacd6.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-a3f6eddbacd6.pyc: vector::_M_range_check: __n (which is 250) >= this->size() (which is 2),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-a4c49563c42f.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-a4c49563c42f.pyc: std::bad_cast,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-a6ca3295e09c.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-a6ca3295e09c.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-893af7e18376.pyc,decompylepp,decompile,exit_1,expected_rejection,Something TERRIBLE happened! No matching with block found for WITH_CLEANUP at 44 PycBuffer::getByte(): Unexpected end of stream,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ab31090f1182.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ab31090f1182.pyc: std::bad_cast,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ad04dd028214.pyc,decompylepp,decompile,exit_1,expected_rejection,PycBuffer::getByte(): Unexpected end of stream,exit_1,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ad5da279dcbc.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ad5da279dcbc.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-b09b661e70f3.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-b09b661e70f3.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-b0c2992e0f7d.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-b0c2992e0f7d.pyc: vector::_M_range_check: __n (which is 111) >= this->size() (which is 7),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-b7bd807aa2e6.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-b7bd807aa2e6.pyc,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-900ad152fb75.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,crash,,,data/rq4/source_candidates/cpython-38/cpython-38-900ad152fb75/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-900ad152fb75/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-bdad017e586b.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-bdad017e586b.pyc: vector::_M_range_check: __n (which is 255) >= this->size() (which is 4),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-b2e0276d86d8.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,ok,,,data/rq4/source_candidates/cpython-38/cpython-38-b2e0276d86d8/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-b2e0276d86d8/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-97ab55a08403.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,crash,,,data/rq4/source_candidates/cpython-38/cpython-38-97ab55a08403/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-97ab55a08403/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-b7dde4e5920e.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,ok,,,data/rq4/source_candidates/cpython-38/cpython-38-b7dde4e5920e/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-b7dde4e5920e/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-c2fa264aa16f.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-c2fa264aa16f.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-c465064c83d7.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-c465064c83d7.pyc,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-9f3469545052.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq4/source_candidates/cpython-38/cpython-38-9f3469545052/decompylepp.py"", line 10, in <module> None[None] = N...",crash,,,data/rq4/source_candidates/cpython-38/cpython-38-9f3469545052/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-9f3469545052/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-c3f33ace70df.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-c3f33ace70df/decompylepp.py"", line 20 except StopIteration: ^ SyntaxError: invalid syntax",ok,,,data/rq4/source_candidates/cpython-38/cpython-38-c3f33ace70df/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-c9a051e86287.pyc,decompylepp,decompile,exit_1,expected_rejection,Error loading file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-c9a051e86287.pyc: Invalid bytes in ASCII string,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-c18f3ce00206.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,ok,,,data/rq4/source_candidates/cpython-38/cpython-38-c18f3ce00206/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-c18f3ce00206/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ca2cdad59026.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ca2cdad59026.pyc: vector::_M_range_check: __n (which is 32) >= this->size() (which is 7),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-c8d67b905643.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-c8d67b905643/decompylepp.py"", line 21 except RuntimeError: ^ SyntaxError: invalid syntax",ok,,,data/rq4/source_candidates/cpython-38/cpython-38-c8d67b905643/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ad4d26a34a5f.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,crash,,,data/rq4/source_candidates/cpython-38/cpython-38-ad4d26a34a5f/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-ad4d26a34a5f/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-c9f3a1b04eb9.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-c9f3a1b04eb9/decompylepp.py"", line 8 return None ^ SyntaxError: unexpected EOF while parsing",exit_1,,,data/rq4/source_candidates/cpython-38/cpython-38-c9f3a1b04eb9/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-d7941a493f28.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-d7941a493f28.pyc: vector::_M_range_check: __n (which is 251) >= this->size() (which is 2),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ba15f27986b7.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,crash,,,data/rq4/source_candidates/cpython-38/cpython-38-ba15f27986b7/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-ba15f27986b7/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-d9663bd0a74c.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,ok,,,data/rq4/source_candidates/cpython-38/cpython-38-d9663bd0a74c/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-d9663bd0a74c/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-db7c5002a77c.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-db7c5002a77c.pyc: vector::_M_range_check: __n (which is 241) >= this->size() (which is 2),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-dc7186b132f7.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-dc7186b132f7.pyc: vector::_M_range_check: __n (which is 5) >= this->size() (which is 3),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-cb140c504241.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-cb140c504241.pyc: std::bad_cast,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ee3258669fff.pyc,decompylepp,decompile,exit_1,expected_rejection,Bad MAGIC! Could not load file data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ee3258669fff.pyc,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-d56ce6968a5c.pyc,decompylepp,decompile,exit_1,expected_rejection,PycBuffer::getByte(): Unexpected end of stream,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-cd20523d07c1.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-cd20523d07c1.pyc: std::bad_cast,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-e36fb497365a.pyc,decompylepp,rerun,ok,translation_failure,behavior diverged from original bytecode,ok,,,data/rq4/source_candidates/cpython-38/cpython-38-e36fb497365a/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-e36fb497365a/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-f59ebda0e043.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-f59ebda0e043.pyc: vector::_M_range_check: __n (which is 128) >= this->size() (which is 2),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-f51fd04233d4.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-f51fd04233d4/decompylepp.py"", line 23 except AttributeError: ^ SyntaxError: invalid syntax",ok,,,data/rq4/source_candidates/cpython-38/cpython-38-f51fd04233d4/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-d9e88510d3f6.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-d9e88510d3f6/decompylepp.py"", line 12 return { ^ SyntaxError: 'return' outside function",crash,,,data/rq4/source_candidates/cpython-38/cpython-38-d9e88510d3f6/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-fdc053fadd3e.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-fdc053fadd3e.pyc: vector::_M_range_check: __n (which is 254) >= this->size() (which is 3),ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ff2ecbcde1ad.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-ff2ecbcde1ad.pyc: std::bad_cast,ok,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-d9c4a89dd230.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""data/rq4/harness.py"", line 26, in <module> exec(code, namespace, namespace) File ""data/rq4/source_candidates/cpython-38/cpython-38-d9c4a89dd230/decompylepp.py"", line 4, in <module> del None[None] ...",crash,,,data/rq4/source_candidates/cpython-38/cpython-38-d9c4a89dd230/decompylepp.py,data/rq4/source_candidates/cpython-38/cpython-38-d9c4a89dd230/decompylepp.pyc
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-f0ab58015d3f.pyc,decompylepp,decompile,exit_1,expected_rejection,Unsupported opcode: <INVALID> (-1) Something TERRIBLE happened! No matching with block found for WITH_CLEANUP at 48 PycBuffer::getByte(): Unexpected end of stream,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-f21d09828e9a.pyc,decompylepp,rerun,exit_1,translation_failure,"Traceback (most recent call last): File ""<string>"", line 10, in <module> File ""data/rq4/source_candidates/cpython-38/cpython-38-f21d09828e9a/decompylepp.py"", line 18 vals += (lambda .0: [ -v for v in .0 ])(vals) ^ SyntaxError: invalid sy...",crash,,,data/rq4/source_candidates/cpython-38/cpython-38-f21d09828e9a/decompylepp.py,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-fd66ae236b22.pyc,decompylepp,decompile,exit_1,expected_rejection,Something TERRIBLE happened! No matching with block found for WITH_CLEANUP at 58 PycBuffer::getByte(): Unexpected end of stream,crash,,,,
cpython-38,data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-55547475b2b6.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.8/unique_bug_pyc/cpython-38-55547475b2b6.pyc: std::bad_cast,crash,,,,
cpython-39,data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-0a48e1f41e2b.pyc,decompylepp,decompile,exit_1,expected_rejection,Error decompyling data/rq3/cpython-3.9/unique_bug_pyc/cpython-39-0a48e1f41e2b.pyc: std::bad_cast,ok,,,,
